mode,date,tap,loc,count
train,20160812,off,Macarthur Station,2569
train,20160812,off,Shellharbour Junction Station,158
train,20160812,off,Wollongong Station,1847
train,20160812,off,Berala Station,1707
train,20160812,off,Bomaderry Station,371
train,20160812,off,Kogarah Station,11180
train,20160812,off,Normanhurst Station,1360
train,20160812,off,St Peters Station,3192
train,20160812,off,Wentworthville Station,3125
train,20160812,off,Lithgow Station,259
train,20160812,off,Macquarie Park Station,4441
train,20160812,off,Guildford Station,2472
train,20160812,off,Vineyard Station,82
train,20160812,off,Wyong Station,1309
train,20160812,off,Museum Station,13483
train,20160812,off,Katoomba Station,1595
train,20160812,off,Camellia Station,93
train,20160812,off,Central Station,120250
train,20160812,off,Lawson Station,178
train,20160812,off,Domestic Station,9869
train,20160812,off,Warabrook Station,308
train,20160812,off,Windsor Station,788
train,20160812,off,Mortdale Station,3385
train,20160812,off,Thornleigh Station,1995
train,20160812,off,Cronulla Station,2688
train,20160812,off,Werrington Station,920
train,20160812,off,East Richmond Station,349
train,20160812,off,Mount Kuring-gai Station,214
train,20160812,off,Marrickville Station,3877
train,20160812,off,Oatley Station,2171
train,20160812,off,Towradgi Station,87
train,20160812,off,Croydon Station,2250
train,20160812,off,Punchbowl Station,2569
train,20160812,off,Olympic Park Station,2469
train,20160812,off,Leumeah Station,2559
train,20160812,off,Unanderra Station,380
train,20160812,off,Dapto Station,478
train,20160812,off,Bondi Junction Station,25006
train,20160812,off,Tuggerah Station,1328
train,20160812,off,Thirroul Station,952
train,20160812,off,Flemington Station,4002
train,20160812,off,Merrylands Station,5213
train,20160812,off,Wiley Park Station,1530
train,20160812,off,Sutherland Station,7229
train,20160812,off,Beverly Hills Station,2169
train,20160812,off,Casula Station,304
train,20160812,off,Booragul Station,47
train,20160812,off,Wahroonga Station,2095
train,20160812,off,Edgecliff Station,8845
train,20160812,off,Riverstone Station,676
train,20160812,off,Bathurst Station,97
train,20160812,off,Medlow Bath Station,41
train,20160812,off,Point Clare Station,184
train,20160812,off,Thornton Station,148
train,20160812,off,Killara Station,2222
train,20160812,off,Clyde Station,785
train,20160812,off,Turrella Station,1072
train,20160812,off,Milsons Point Station,9235
train,20160812,off,Gosford Station,5226
train,20160812,off,Berry Station,95
train,20160812,off,Turramurra Station,4078
train,20160812,off,Roseville Station,2678
train,20160812,off,Liverpool Station,8159
train,20160812,off,Town Hall Station,116943
train,20160812,off,Rydalmere Station,203
train,20160812,off,Stanmore Station,3256
train,20160812,off,Gerringong Station,83
train,20160812,off,Waitara Station,3072
train,20160812,off,Macquarie Fields Station,899
train,20160812,off,Villawood Station,449
train,20160812,off,Penshurst Station,2833
train,20160812,off,Schofields Station,1177
train,20160812,off,North Wollongong Station,1812
train,20160812,off,Auburn Station,11458
train,20160812,off,Circular Quay Station,33019
train,20160812,off,Gordon Station,6712
train,20160812,off,Bullaburra Station,57
train,20160812,off,Leura Station,390
train,20160812,off,Bulli Station,178
train,20160812,off,Cabramatta Station,7883
train,20160812,off,North Ryde Station,2210
train,20160812,off,Richmond Station,694
train,20160812,off,Mittagong Station,165
train,20160812,off,North Sydney Station,32236
train,20160812,off,Warrimoo Station,186
train,20160812,off,Newtown Station,10974
train,20160812,off,Corrimal Station,142
train,20160812,off,Denistone Station,554
train,20160812,off,Coniston Station,211
train,20160812,off,Rhodes Station,8827
train,20160812,off,Wynyard Station,83493
train,20160812,off,Riverwood Station,4042
train,20160812,off,Wolli Creek Station,6190
train,20160812,off,Bellambi Station,101
train,20160812,off,Engadine Station,1296
train,20160812,off,Cardiff Station,648
train,20160812,off,Mascot Station,11839
train,20160812,off,Hurstville Station,20982
train,20160812,off,Loftus Station,478
train,20160812,off,Woolooware Station,1072
train,20160812,off,Carlingford Station,293
train,20160812,off,Tempe Station,1453
train,20160812,off,Martin Place Station,25055
train,20160812,off,Berowra Station,1402
train,20160812,off,Pymble Station,2425
train,20160812,off,Albion Park Station,243
train,20160812,off,Minto Station,3100
train,20160812,off,Summer Hill Station,3469
train,20160812,off,Picton Station,201
train,20160812,off,Carlton Station,2575
train,20160812,off,Rockdale Station,10057
train,20160812,off,Erskineville Station,2578
train,20160812,off,Oak Flats Station,466
train,20160812,off,Austinmer Station,148
train,20160812,off,Beecroft Station,1935
train,20160812,off,Macquarie University Station,12561
train,20160812,off,Victoria Street Station,210
train,20160812,off,Eastwood Station,8455
train,20160812,off,Canterbury Station,1946
train,20160812,off,Hawkesbury River Station,301
train,20160812,off,Marayong Station,884
train,20160812,off,Kirrawee Station,1283
train,20160812,off,Chester Hill Station,936
train,20160812,off,Campsie Station,7770
train,20160812,off,Ashfield Station,13091
train,20160812,off,Muswellbrook Station,35
train,20160812,off,Granville Station,6187
train,20160812,off,Tahmoor Station,162
train,20160812,off,St James Station,10948
train,20160812,off,Tascott Station,146
train,20160812,off,Westmead Station,7021
train,20160812,off,Chatswood Station,30525
train,20160812,off,Blacktown Station,17263
train,20160812,off,Belmore Station,2504
train,20160812,off,Kingswood Station,1933
train,20160812,off,Burwood Station,17796
train,20160812,off,Epping Station,11711
train,20160812,off,Maitland Station,265
train,20160812,off,Arncliffe Station,2085
train,20160812,off,Harris Park Station,2316
train,20160812,off,Fairy Meadow Station,117
train,20160812,off,Rooty Hill Station,2699
train,20160812,off,Adamstown Station,67
train,20160812,off,Strathfield Station,24509
train,20160812,off,Campbelltown Station,5662
train,20160812,off,Faulconbridge Station,140
train,20160812,off,International Station,4882
train,20160812,off,Macdonaldtown Station,1592
train,20160812,off,Canley Vale Station,2436
train,20160812,off,North Strathfield Station,2723
train,20160812,off,Wollstonecraft Station,2562
train,20160812,off,West Ryde Station,4402
train,20160812,off,Waverton Station,2092
train,20160812,off,Otford Station,54
train,20160812,off,Warwick Farm Station,2144
train,20160812,off,Sydenham Station,5926
train,20160812,off,Homebush Station,2317
train,20160812,off,Bexley North Station,1100
train,20160812,off,Doonside Station,2241
train,20160812,off,Dulwich Hill Station,2264
train,20160812,off,UNKNOWN,22315
train,20160812,off,Wyee Station,232
train,20160812,off,Ingleburn Station,3362
train,20160812,off,Pennant Hills Station,3442
train,20160812,off,Caringbah Station,2814
train,20160812,off,Kings Cross Station,17780
train,20160812,off,Concord West Station,2232
train,20160812,off,Kingsgrove Station,2400
train,20160812,off,Redfern Station,26347
train,20160812,off,Parramatta Station,37229
train,20160812,off,Telopea Station,221
train,20160812,off,Fairfield Station,6828
train,20160812,off,Lisarow Station,176
train,20160812,off,Revesby Station,3884
train,20160812,off,Emu Plains Station,1389
train,20160812,off,Cowan Station,74
train,20160812,off,Niagara Park Station,93
train,20160812,off,Toongabbie Station,2264
train,20160812,off,Sefton Station,522
train,20160812,off,Green Square Station,9193
train,20160812,off,Telarah Station,101
train,20160812,off,Rosehill Station,146
train,20160812,off,Hazelbrook Station,365
train,20160812,off,Mount Colah Station,466
train,20160812,off,Petersham Station,3245
train,20160812,off,Woodford Station,82
train,20160812,off,Yagoona Station,1503
train,20160812,off,Cheltenham Station,1146
train,20160812,off,Metford Station,84
train,20160812,off,Woonona Station,104
train,20160812,off,Glenfield Station,4905
train,20160812,off,Kiama Station,408
train,20160812,off,Blackheath Station,268
train,20160812,off,Moss Vale Station,202
train,20160812,off,Regents Park Station,1159
train,20160812,off,Clarendon Station,74
train,20160812,off,Gymea Station,2146
train,20160812,off,Bargo Station,65
train,20160812,off,Lidcombe Station,12257
train,20160812,off,Valley Heights Station,67
train,20160812,off,Leppington Station,1061
train,20160812,off,Lakemba Station,3486
train,20160812,off,Quakers Hill Station,2566
train,20160812,off,Asquith Station,1094
train,20160812,off,Padstow Station,3891
train,20160812,off,Panania Station,1405
train,20160812,off,Banksia Station,1621
train,20160812,off,Miranda Station,3784
train,20160812,off,Broadmeadow Station,2228
train,20160812,off,East Hills Station,728
train,20160812,off,Hurlstone Park Station,1242
train,20160812,off,Mulgrave Station,306
train,20160812,off,Mount Victoria Station,111
train,20160812,off,Warrawee Station,1028
train,20160812,off,Como Station,691
train,20160812,off,Wentworth Falls Station,400
train,20160812,off,Lindfield Station,3502
train,20160812,off,Narara Station,345
train,20160812,off,Bardwell Park Station,1097
train,20160812,off,Mount Druitt Station,7077
train,20160812,off,Blaxland Station,640
train,20160812,off,Edmondson Park Station,875
train,20160812,off,Fassifern Station,333
train,20160812,off,Pendle Hill Station,2893
train,20160812,off,Seven Hills Station,6117
train,20160812,off,Hornsby Station,12677
train,20160812,off,Meadowbank Station,3994
train,20160812,off,Minnamurra Station,83
train,20160812,off,Lapstone Station,119
train,20160812,off,Carramar Station,455
train,20160812,off,St Leonards Station,17805
train,20160812,off,Penrith Station,7230
train,20160812,off,Goulburn Station,36
train,20160812,off,Woy Woy Station,4635
train,20160812,off,Ourimbah Station,318
train,20160812,off,Leightonfield Station,257
train,20160812,off,Holsworthy Station,3097
train,20160813,on,Jannali Station,1156
train,20160813,on,Waterfall Station,164
train,20160813,on,Bankstown Station,5329
train,20160813,on,Dundas Station,82
train,20160813,on,Springwood Station,481
train,20160813,on,Bowral Station,128
train,20160813,on,Birrong Station,538
train,20160813,on,Waratah Station,60
train,20160813,on,Glenbrook Station,237
train,20160813,on,Heathcote Station,297
train,20160813,on,Allawah Station,1399
train,20160813,on,Lewisham Station,1297
train,20160813,on,Helensburgh Station,286
train,20160813,on,St Marys Station,1439
train,20160813,on,Narwee Station,769
train,20160813,on,Artarmon Station,3384
train,20160813,on,Warnervale Station,95
train,20160813,on,Koolewong Station,45
train,20160813,on,Beresfield Station,92
train,20160813,on,Stanwell Park Station,41
train,20160813,on,Morisset Station,486
train,20160813,on,Yennora Station,332
train,20160813,on,Macarthur Station,1202
train,20160813,on,Shellharbour Junction Station,71
train,20160813,on,Wollongong Station,1341
train,20160813,on,Berala Station,1147
train,20160813,on,Bomaderry Station,218
train,20160813,on,Kogarah Station,6334
train,20160813,on,Normanhurst Station,586
train,20160813,on,St Peters Station,2146
train,20160813,on,Wentworthville Station,1562
train,20160813,on,Kembla Grange Station,43
train,20160813,on,Lithgow Station,227
train,20160813,on,Macquarie Park Station,675
train,20160813,on,Guildford Station,1538
train,20160813,on,Wyong Station,713
train,20160813,on,Museum Station,5084
train,20160813,on,Katoomba Station,1310
train,20160813,on,Central Station,61995
train,20160813,on,Lawson Station,137
train,20160813,on,Domestic Station,5593
train,20160813,on,Warabrook Station,67
train,20160813,on,Windsor Station,377
train,20160813,on,Mortdale Station,2209
train,20160813,on,Thornleigh Station,833
train,20160813,on,Cronulla Station,2319
train,20160813,on,Werrington Station,401
train,20160813,on,East Richmond Station,48
train,20160813,on,Mount Kuring-gai Station,144
train,20160813,on,Marrickville Station,2701
train,20160813,on,Oatley Station,769
train,20160813,on,Towradgi Station,73
train,20160813,on,Gosford Station,2147
train,20160813,on,Punchbowl Station,1434
train,20160813,on,Olympic Park Station,3797
train,20160813,on,Leumeah Station,1760
train,20160813,on,Unanderra Station,242
train,20160813,on,Dapto Station,295
train,20160813,on,Bondi Junction Station,15905
train,20160813,on,Tuggerah Station,708
train,20160813,on,Hamilton Station,841
train,20160813,on,Thirroul Station,535
train,20160813,on,Flemington Station,4647
train,20160813,on,Merrylands Station,3258
train,20160813,on,Wiley Park Station,1145
train,20160813,on,Sutherland Station,3699
train,20160813,on,Beverly Hills Station,946
train,20160813,on,Casula Station,156
train,20160813,on,Wahroonga Station,823
train,20160813,on,Edgecliff Station,4769
train,20160813,on,Riverstone Station,331
train,20160813,on,Bathurst Station,84
train,20160813,on,Medlow Bath Station,38
train,20160813,on,Point Clare Station,80
train,20160813,on,Thornton Station,91
train,20160813,on,Killara Station,1234
train,20160813,on,Clyde Station,382
train,20160813,on,Turrella Station,700
train,20160813,on,Milsons Point Station,5382
train,20160813,on,Croydon Station,1231
train,20160813,on,Berry Station,64
train,20160813,on,Turramurra Station,1838
train,20160813,on,Roseville Station,1422
train,20160813,on,Liverpool Station,4428
train,20160813,on,Town Hall Station,63871
train,20160813,on,Rydalmere Station,51
train,20160813,on,Stanmore Station,2082
train,20160813,on,Gerringong Station,48
train,20160813,on,Waitara Station,1085
train,20160813,on,Macquarie Fields Station,432
train,20160813,on,Villawood Station,330
train,20160813,on,Penshurst Station,1865
train,20160813,on,Schofields Station,238
train,20160813,on,North Wollongong Station,890
train,20160813,on,Auburn Station,8177
train,20160813,on,Circular Quay Station,26555
train,20160813,on,Gordon Station,3104
train,20160813,on,Bullaburra Station,42
train,20160813,on,Leura Station,421
train,20160813,on,Bulli Station,71
train,20160813,on,Cabramatta Station,5332
train,20160813,on,North Ryde Station,384
train,20160813,on,Richmond Station,393
train,20160813,on,Mittagong Station,94
train,20160813,on,North Sydney Station,5728
train,20160813,on,Warrimoo Station,76
train,20160813,on,Newtown Station,7301
train,20160813,on,Corrimal Station,104
train,20160813,on,Denistone Station,196
train,20160813,on,Coniston Station,114
train,20160813,on,Rhodes Station,4279
train,20160813,on,Wynyard Station,18089
train,20160813,on,Riverwood Station,2205
train,20160813,on,Wolli Creek Station,4823
train,20160813,on,Bellambi Station,67
train,20160813,on,Engadine Station,658
train,20160813,on,Cardiff Station,485
train,20160813,on,Mascot Station,5312
train,20160813,on,Hurstville Station,13288
train,20160813,on,Loftus Station,139
train,20160813,on,Woolooware Station,545
train,20160813,on,Carlingford Station,124
train,20160813,on,Tempe Station,606
train,20160813,on,Martin Place Station,4900
train,20160813,on,Berowra Station,495
train,20160813,on,Pymble Station,994
train,20160813,on,Albion Park Station,107
train,20160813,on,Summer Hill Station,2286
train,20160813,on,Picton Station,86
train,20160813,on,Carlton Station,2173
train,20160813,on,Rockdale Station,7203
train,20160813,on,Erskineville Station,1800
train,20160813,on,Oak Flats Station,198
train,20160813,on,Austinmer Station,56
train,20160813,on,Beecroft Station,843
train,20160813,on,Macquarie University Station,5422
train,20160813,on,Victoria Street Station,102
train,20160813,on,Eastwood Station,5596
train,20160813,on,Canterbury Station,1327
train,20160813,on,Hawkesbury River Station,190
train,20160813,on,Marayong Station,299
train,20160813,on,Kirrawee Station,697
train,20160813,on,Chester Hill Station,528
train,20160813,on,Campsie Station,5396
train,20160813,on,Ashfield Station,8315
train,20160813,on,Granville Station,4211
train,20160813,on,Tahmoor Station,72
train,20160813,on,St James Station,4524
train,20160813,on,Tascott Station,45
train,20160813,on,Westmead Station,2840
train,20160813,on,Chatswood Station,18014
train,20160813,on,Blacktown Station,8524
train,20160813,on,Belmore Station,1551
train,20160813,on,Kingswood Station,614
train,20160813,on,Burwood Station,11969
train,20160813,on,Epping Station,6194
train,20160813,on,Maitland Station,203
train,20160813,on,Arncliffe Station,1233
train,20160813,on,Harris Park Station,1576
train,20160813,on,Fairy Meadow Station,94
train,20160813,on,Rooty Hill Station,1171
train,20160813,on,Adamstown Station,51
train,20160813,on,Strathfield Station,17709
train,20160813,on,Campbelltown Station,2681
train,20160813,on,Faulconbridge Station,72
train,20160813,on,International Station,3279
train,20160813,on,Macdonaldtown Station,786
train,20160813,on,Canley Vale Station,1379
train,20160813,on,North Strathfield Station,1176
train,20160813,on,Wollstonecraft Station,1473
train,20160813,on,West Ryde Station,2174
train,20160813,on,Waverton Station,1311
train,20160813,on,Otford Station,40
train,20160813,on,Warwick Farm Station,1055
train,20160813,on,Sydenham Station,3812
train,20160813,on,Homebush Station,1782
train,20160813,on,Bexley North Station,457
train,20160813,on,Doonside Station,879
train,20160813,on,Dulwich Hill Station,1650
train,20160813,on,UNKNOWN,9108
train,20160813,on,Wyee Station,134
train,20160813,on,Ingleburn Station,1295
train,20160813,on,Pennant Hills Station,1538
train,20160813,on,Caringbah Station,1332
train,20160813,on,Kings Cross Station,11108
train,20160813,on,Concord West Station,848
train,20160813,on,Kingsgrove Station,1241
train,20160813,on,Redfern Station,10543
train,20160813,on,Parramatta Station,15460
train,20160813,on,Telopea Station,121
train,20160813,on,Fairfield Station,3708
train,20160813,on,Lisarow Station,76
train,20160813,on,Revesby Station,1797
train,20160813,on,Emu Plains Station,322
train,20160813,on,Cowan Station,38
train,20160813,on,Niagara Park Station,53
train,20160813,on,Toongabbie Station,1002
train,20160813,on,Sefton Station,306
train,20160813,on,Green Square Station,4107
train,20160813,on,Telarah Station,53
train,20160813,on,Rosehill Station,336
train,20160813,on,Hazelbrook Station,202
train,20160813,on,Mount Colah Station,180
train,20160813,on,Petersham Station,1867
train,20160813,on,Woodford Station,67
train,20160813,on,Yagoona Station,916
train,20160813,on,Cheltenham Station,340
train,20160813,on,Metford Station,36
train,20160813,on,Woonona Station,97
train,20160813,on,Glenfield Station,1964
train,20160813,on,Kiama Station,411
train,20160813,on,Blackheath Station,196
train,20160813,on,Moss Vale Station,161
train,20160813,on,Regents Park Station,520
train,20160813,on,Minto Station,1304
train,20160813,on,Gymea Station,1158
train,20160813,on,Bargo Station,55
train,20160813,on,Lidcombe Station,8606
train,20160813,on,Leppington Station,262
train,20160813,on,Lakemba Station,2457
train,20160813,on,Quakers Hill Station,778
train,20160813,on,Asquith Station,361
train,20160813,on,Padstow Station,1725
train,20160813,on,Panania Station,556
train,20160813,on,Banksia Station,816
train,20160813,on,Miranda Station,2807
train,20160813,on,Broadmeadow Station,926
train,20160813,on,East Hills Station,295
train,20160813,on,Hurlstone Park Station,806
train,20160813,on,Mulgrave Station,86
train,20160813,on,Mount Victoria Station,91
train,20160813,on,Warrawee Station,455
train,20160813,on,Como Station,422
train,20160813,on,Wentworth Falls Station,262
train,20160813,on,Lindfield Station,1780
train,20160813,on,Narara Station,103
train,20160813,on,Bardwell Park Station,535
train,20160813,on,Mount Druitt Station,2933
train,20160813,on,Blaxland Station,286
train,20160813,on,Edmondson Park Station,206
train,20160813,on,Fassifern Station,234
train,20160813,on,Pendle Hill Station,1208
train,20160813,on,Seven Hills Station,2383
train,20160813,on,Hornsby Station,6704
train,20160813,on,Meadowbank Station,1864
train,20160813,on,Minnamurra Station,60
train,20160813,on,Lapstone Station,42
train,20160813,on,Carramar Station,357
train,20160813,on,St Leonards Station,5811
train,20160813,on,Penrith Station,3352
train,20160813,on,Goulburn Station,35
train,20160813,on,Woy Woy Station,1911
train,20160813,on,Ourimbah Station,85
train,20160813,on,Leightonfield Station,88
train,20160813,on,Holsworthy Station,1078
train,20160813,off,Jannali Station,1010
train,20160813,off,Waterfall Station,186
train,20160813,off,Bankstown Station,5509
train,20160813,off,Dundas Station,64
train,20160813,off,Springwood Station,443
train,20160813,off,Bowral Station,103
train,20160813,off,Birrong Station,472
train,20160813,off,Waratah Station,70
train,20160813,off,Glenbrook Station,195
train,20160813,off,Heathcote Station,238
train,20160813,off,Allawah Station,1162
train,20160813,off,Lewisham Station,1041
train,20160813,off,Helensburgh Station,259
train,20160813,off,St Marys Station,1433
train,20160813,off,Narwee Station,660
train,20160813,off,Artarmon Station,3071
train,20160813,off,Warnervale Station,66
train,20160813,off,Beresfield Station,62
train,20160813,off,Stanwell Park Station,64
train,20160813,off,Morisset Station,409
train,20160813,off,Yennora Station,311
train,20160813,off,Macarthur Station,1147
train,20160813,off,Shellharbour Junction Station,65
train,20160813,off,Wollongong Station,1347
train,20160813,off,Berala Station,993
train,20160813,off,Bomaderry Station,203
train,20160813,off,Kogarah Station,6170
train,20160813,off,St Peters Station,1900
train,20160813,off,Wentworthville Station,1507
train,20160813,off,Kembla Grange Station,88
train,20160813,off,Lithgow Station,192
train,20160813,off,Macquarie Park Station,668
train,20160813,off,Guildford Station,1302
train,20160813,off,Wyong Station,622
train,20160813,off,Museum Station,6997
train,20160813,off,Katoomba Station,1533
train,20160813,off,Central Station,66335
train,20160813,off,Lawson Station,125
train,20160813,off,Domestic Station,4305
train,20160813,off,Warabrook Station,65
train,20160813,off,Windsor Station,340
train,20160813,off,Mortdale Station,2146
train,20160813,off,Thornleigh Station,762
train,20160813,off,Cronulla Station,2362
train,20160813,off,Werrington Station,322
train,20160813,off,East Richmond Station,54
train,20160813,off,Mount Kuring-gai Station,130
train,20160813,off,Marrickville Station,2552
train,20160813,off,Oatley Station,674
train,20160813,off,Towradgi Station,54
train,20160813,off,Gosford Station,2191
train,20160813,off,Punchbowl Station,1345
train,20160813,off,Olympic Park Station,4636
train,20160813,off,Leumeah Station,1766
train,20160813,off,Unanderra Station,238
train,20160813,off,Dapto Station,247
train,20160813,off,Bondi Junction Station,16240
train,20160813,off,Tuggerah Station,692
train,20160813,off,Asquith Station,320
train,20160813,off,Thirroul Station,435
train,20160813,off,Flemington Station,4736
train,20160813,off,Merrylands Station,3138
train,20160813,off,Wiley Park Station,1043
train,20160813,off,Sutherland Station,3307
train,20160813,off,Beverly Hills Station,824
train,20160813,off,Casula Station,148
train,20160813,off,Wahroonga Station,766
train,20160813,off,Edgecliff Station,4839
train,20160813,off,Riverstone Station,273
train,20160813,off,Picton Station,65
train,20160813,off,Medlow Bath Station,38
train,20160813,off,Point Clare Station,83
train,20160813,off,Thornton Station,50
train,20160813,off,Killara Station,1174
train,20160813,off,Clyde Station,457
train,20160813,off,Turrella Station,599
train,20160813,off,Milsons Point Station,5618
train,20160813,off,Croydon Station,1125
train,20160813,off,Berry Station,58
train,20160813,off,Turramurra Station,1608
train,20160813,off,Roseville Station,1337
train,20160813,off,Liverpool Station,4382
train,20160813,off,Town Hall Station,64064
train,20160813,off,Rydalmere Station,51
train,20160813,off,Stanmore Station,1769
train,20160813,off,Gerringong Station,44
train,20160813,off,Waitara Station,1030
train,20160813,off,Macquarie Fields Station,378
train,20160813,off,Villawood Station,298
train,20160813,off,Penshurst Station,1623
train,20160813,off,Schofields Station,242
train,20160813,off,North Wollongong Station,808
train,20160813,off,Auburn Station,7959
train,20160813,off,Circular Quay Station,26356
train,20160813,off,Gordon Station,2936
train,20160813,off,Bullaburra Station,39
train,20160813,off,Leura Station,342
train,20160813,off,Bulli Station,84
train,20160813,off,Cabramatta Station,5184
train,20160813,off,North Ryde Station,380
train,20160813,off,Richmond Station,362
train,20160813,off,Mittagong Station,100
train,20160813,off,North Sydney Station,6252
train,20160813,off,Warrimoo Station,74
train,20160813,off,Newtown Station,8122
train,20160813,off,Corrimal Station,111
train,20160813,off,Denistone Station,173
train,20160813,off,Coniston Station,95
train,20160813,off,Rhodes Station,4083
train,20160813,off,Wynyard Station,21049
train,20160813,off,Riverwood Station,1980
train,20160813,off,Wolli Creek Station,4674
train,20160813,off,Bellambi Station,56
train,20160813,off,Engadine Station,630
train,20160813,off,Cardiff Station,363
train,20160813,off,Mascot Station,5094
train,20160813,off,Hurstville Station,13035
train,20160813,off,Loftus Station,104
train,20160813,off,Woolooware Station,424
train,20160813,off,Carlingford Station,136
train,20160813,off,Tempe Station,544
train,20160813,off,Martin Place Station,5840
train,20160813,off,Berowra Station,463
train,20160813,off,Pymble Station,920
train,20160813,off,Albion Park Station,99
train,20160813,off,Summer Hill Station,2029
train,20160813,off,Carlton Station,2135
train,20160813,off,Rockdale Station,6803
train,20160813,off,Erskineville Station,1657
train,20160813,off,Oak Flats Station,175
train,20160813,off,Austinmer Station,46
train,20160813,off,Beecroft Station,761
train,20160813,off,Macquarie University Station,5425
train,20160813,off,Victoria Street Station,63
train,20160813,off,Eastwood Station,5644
train,20160813,off,Canterbury Station,1181
train,20160813,off,Hawkesbury River Station,210
train,20160813,off,Marayong Station,225
train,20160813,off,Kirrawee Station,621
train,20160813,off,Chester Hill Station,497
train,20160813,off,Campsie Station,5201
train,20160813,off,Ashfield Station,8062
train,20160813,off,Granville Station,4002
train,20160813,off,Tahmoor Station,76
train,20160813,off,St James Station,5524
train,20160813,off,Tascott Station,39
train,20160813,off,Westmead Station,2752
train,20160813,off,Chatswood Station,18480
train,20160813,off,Blacktown Station,8598
train,20160813,off,Belmore Station,1478
train,20160813,off,Kingswood Station,574
train,20160813,off,Burwood Station,11795
train,20160813,off,Epping Station,5857
train,20160813,off,Maitland Station,192
train,20160813,off,Arncliffe Station,1069
train,20160813,off,Harris Park Station,1466
train,20160813,off,Green Square Station,3829
train,20160813,off,Rooty Hill Station,1078
train,20160813,off,Strathfield Station,17083
train,20160813,off,Campbelltown Station,2733
train,20160813,off,Faulconbridge Station,55
train,20160813,off,International Station,3385
train,20160813,off,Macdonaldtown Station,906
train,20160813,off,Canley Vale Station,1165
train,20160813,off,North Strathfield Station,1015
train,20160813,off,Wollstonecraft Station,1183
train,20160813,off,West Ryde Station,2090
train,20160813,off,Waverton Station,1127
train,20160813,off,Otford Station,84
train,20160813,off,Warwick Farm Station,947
train,20160813,off,Sydenham Station,3556
train,20160813,off,Homebush Station,1829
train,20160813,off,Bexley North Station,405
train,20160813,off,Doonside Station,779
train,20160813,off,Dulwich Hill Station,1412
train,20160813,off,UNKNOWN,10338
train,20160813,off,Wyee Station,109
train,20160813,off,Ingleburn Station,1243
train,20160813,off,Pennant Hills Station,1465
train,20160813,off,Caringbah Station,1278
train,20160813,off,Kings Cross Station,12359
train,20160813,off,Concord West Station,828
train,20160813,off,Kingsgrove Station,1203
train,20160813,off,Redfern Station,11236
train,20160813,off,Parramatta Station,15632
train,20160813,off,Telopea Station,102
train,20160813,off,Fairfield Station,3426
train,20160813,off,Lisarow Station,53
train,20160813,off,Revesby Station,1785
train,20160813,off,Emu Plains Station,263
train,20160813,off,Cowan Station,46
train,20160813,off,Niagara Park Station,46
train,20160813,off,Toongabbie Station,949
train,20160813,off,Sefton Station,253
train,20160813,off,Fairy Meadow Station,101
train,20160813,off,Telarah Station,39
train,20160813,off,Rosehill Station,382
train,20160813,off,Hazelbrook Station,176
train,20160813,off,Mount Colah Station,181
train,20160813,off,Petersham Station,1821
train,20160813,off,Woodford Station,82
train,20160813,off,Yagoona Station,746
train,20160813,off,Cheltenham Station,307
train,20160813,off,Normanhurst Station,474
train,20160813,off,Woonona Station,67
train,20160813,off,Glenfield Station,1795
train,20160813,off,Kiama Station,429
train,20160813,off,Blackheath Station,198
train,20160813,off,Moss Vale Station,144
train,20160813,off,Regents Park Station,474
train,20160813,off,Gymea Station,1037
train,20160813,off,Lidcombe Station,8030
train,20160813,off,Leppington Station,276
train,20160813,off,Lakemba Station,2221
train,20160813,off,Quakers Hill Station,600
train,20160813,off,Hamilton Station,913
train,20160813,off,Padstow Station,1546
train,20160813,off,Panania Station,486
train,20160813,off,Banksia Station,728
train,20160813,off,Miranda Station,3007
train,20160813,off,Broadmeadow Station,656
train,20160813,off,East Hills Station,276
train,20160813,off,Hurlstone Park Station,646
train,20160813,off,Mulgrave Station,82
train,20160813,off,Mount Victoria Station,87
train,20160813,off,Warrawee Station,447
train,20160813,off,Como Station,336
train,20160813,off,Wentworth Falls Station,248
train,20160813,off,Lindfield Station,1586
train,20160813,off,Narara Station,74
train,20160813,off,Bardwell Park Station,443
train,20160813,off,Mount Druitt Station,2811
train,20160813,off,Blaxland Station,259
train,20160813,off,Edmondson Park Station,168
train,20160813,off,Fassifern Station,187
train,20160813,off,Pendle Hill Station,1062
train,20160813,off,Seven Hills Station,2235
train,20160813,off,Hornsby Station,6709
train,20160813,off,Meadowbank Station,1790
train,20160813,off,Minnamurra Station,63
train,20160813,off,Lapstone Station,37
train,20160813,off,Carramar Station,296
train,20160813,off,St Leonards Station,5913
train,20160813,off,Penrith Station,3298
train,20160813,off,Minto Station,1224
train,20160813,off,Woy Woy Station,1959
train,20160813,off,Ourimbah Station,78
train,20160813,off,Leightonfield Station,100
train,20160813,off,Holsworthy Station,953
ferry,20160809,on,Rydalmere Wharf,232
ferry,20160809,on,Cabarita Wharf,538
ferry,20160809,on,Kurraba Point Wharf,203
ferry,20160809,on,Circular Quay No. 3 Wharf,5201
ferry,20160809,on,Neutral Bay Wharf,341
ferry,20160809,on,Pyrmont Bay Wharf,352
ferry,20160809,on,Stockton Wharf,506
ferry,20160809,on,Cockatoo Island Wharf,160
ferry,20160809,on,Huntleys Point Wharf,244
ferry,20160809,on,Taronga Zoo Wharf,1582
